ID,NOM,PAYS,REGION,APPELLATION,PRODUCTEUR,ANNEE
1497,Artadi,Spain,Spanish,Viña El Pison,Artadi,1992
1498,Diamond Creek,United States,Napa Valley,Volcanic Hill Cabernet Sauvignon,Diamond Creek,1982
1499,Domaine Denis Mortet,France,Burgundy,Chambertin Grand Cru,Domaine Denis Mortet,1999
1500,Giacomo Conterno,Italy,Italian,Barolo Arione,Giacomo Conterno,2018
1501,Château Ausone,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Ausone,1977
1502,Domaine du Comte Liger-Belair,France,Burgundy,Vosne-Romanée Clos du Chateau Monopole,Domaine du Comte Liger-Belair,2000
1503,Méo-Camuzet,France,Burgundy,Richebourg Grand Cru,Méo-Camuzet,1998
1504,E. Guigal,France,Northern Rhône,Côte-Rôtie La Mouline,E. Guigal,1980
1505,Domaine Leroy,France,Burgundy,Vosne-Romanée 1er Cru 'Les Beaux Monts',Domaine Leroy,2013
1506,Bodegas Mauro,Spain,Spanish,Terreus Paraje de Cueva Baja,Bodegas Mauro,2020
1507,Château Latour,France,Bordeaux Left Bank,Grand Vin Pauillac (Premier Grand Cru Classé),Château Latour,1948
1508,Méo-Camuzet,France,Burgundy,Richebourg Grand Cru,Méo-Camuzet,2014
1509,Méo-Camuzet,France,Burgundy,Richebourg Grand Cru,Méo-Camuzet,2017
1510,Domaine Dujac,France,Burgundy,Bonnes-Mares Grand Cru,Domaine Dujac,2013
1511,Álvaro Palacios,Spain,Spanish,Quiñon de Valmira,Álvaro Palacios,2019
1512,Emmanuel Rouget,France,Burgundy,Vosne-Romanée 1er Cru Cros Parantoux,Emmanuel Rouget,2018
1513,Méo-Camuzet,France,Burgundy,Richebourg Grand Cru,Méo-Camuzet,2013
1514,Mommessin,France,Burgundy,Clos de Tart Grand Cru,Mommessin,2006
1515,Dalla Valle,United States,Napa Valley,Maya,Dalla Valle,2019
1516,E. Guigal,France,Northern Rhône,Côte-Rôtie La Mouline,E. Guigal,1981
1517,Château Mouton Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Mouton Rothschild,2021
1518,Château Mouton Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Mouton Rothschild,1937
1520,Domaine Leroy,France,Burgundy,Corton-Renardes Grand Cru,Domaine Leroy,2000
1521,Domaine Leroy,France,Burgundy,Vosne-Romanée 1er Cru 'Les Beaux Monts',Domaine Leroy,1994
1522,Mommessin,France,Burgundy,Clos de Tart Grand Cru,Mommessin,2003
1523,Château Lafite Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild,1954
1524,Château Angelus,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Angelus,1977
1525,Domaine Dujac,France,Burgundy,Bonnes-Mares Grand Cru,Domaine Dujac,1988
1526,Corte Aleardi,Italy,Italian,Bure Alto Amarone  della Valpolicella Classico Riserva,Corte Aleardi,2011
1528,Domaine G. Roumier,France,Burgundy,Chambolle-Musigny 1er Cru 'Amoureuses',Domaine G. Roumier,1990
1529,Château Angelus,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Angelus,1972
1530,Château Tertre Roteboeuf,France,Bordeaux Right Bank,Saint-Émilion Grand Cru,Château Tertre Roteboeuf,2019
1531,Henschke,Australia,Australian,Hill of Grace,Henschke,2017
1532,Catena Zapata,Argentina,Argentinian,Adrianna Vineyard Mundus Bacillus Terrae Malbec,Catena Zapata,2019
1533,J. Truchot Martin,France,Burgundy,Clos de la Roche Grand Cru,J. Truchot Martin,2001
1534,Domaine G. Roumier,France,Burgundy,Chambolle-Musigny 1er Cru 'Amoureuses',Domaine G. Roumier,2014
1535,Mommessin,France,Burgundy,Clos de Tart Grand Cru,Mommessin,2002
1536,Henri Bonneau,France,Southern Rhône,Chateauneuf-du-Pape Réserve des Célestins,Henri Bonneau,2016
1537,Château Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Premier Grand Cru Classé),Château Haut-Brion,2021
1538,Château Margaux,France,Bordeaux Left Bank,Château Margaux (Premier Grand Cru Classé),Château Margaux,1949
1539,Opus One,United States,Napa Valley,Overture,Opus One,N.V.
1540,San Marzano,Italy,Southern Italy,60 Sessantanni Old Vines Primitivo di Manduria,San Marzano,2017
1541,Antinori,Italy,Tuscan,Tignanello,Antinori,2013
1542,Antinori,Italy,Tuscan,Tignanello,Antinori,2010
1543,Stag's Leap Wine Cellars,United States,Napa Valley,ARTEMIS Cabernet Sauvignon,Stag's Leap Wine Cellars,2018
1544,Tenuta San Guido,Italy,Italian,Sassicaia,Tenuta San Guido,2014
1545,Austin Hope,United States,Californian,Paso Robles Cabernet Sauvignon,Austin Hope,2020
1546,Pintia,Spain,Spanish,Toro,Pintia,2015
1547,Pintia,Spain,Spanish,Toro,Pintia,2016
1548,Stag's Leap Wine Cellars,United States,Napa Valley,ARTEMIS Cabernet Sauvignon,Stag's Leap Wine Cellars,2019
1549,La Rioja Alta,Spain,Spanish,Gran Reserva 890,La Rioja Alta,2005
1550,Silver Oak,United States,Napa Valley,Napa Valley Cabernet Sauvignon,Silver Oak,2009
1551,Marqués de Murrieta,Spain,Spanish,Castillo Ygay Gran Reserva Especial Tinto,Marqués de Murrieta,2005
1552,Château Lynch-Bages,France,Bordeaux Left Bank,Pauillac (Grand Cru Classé),Château Lynch-Bages,2000
1553,Marqués de Murrieta,Spain,Spanish,Castillo Ygay Gran Reserva Especial Tinto,Marqués de Murrieta,2009
1554,Silver Oak,United States,Californian,Alexander Valley Cabernet Sauvignon,Silver Oak,2017
1555,Dominio de Pingus,Spain,Spanish,Flor de Pingus,Dominio de Pingus,2016
1556,Don Melchor,Chile,Chilean,Cabernet Sauvignon,Don Melchor,2012
1557,Château de Beaucastel,France,Southern Rhône,Châteauneuf-du-Pape,Château de Beaucastel,2016
1558,Ornellaia,Italy,Italian,Bolgheri Superiore,Ornellaia,2013
1559,Caymus,United States,Napa Valley,Cabernet Sauvignon,Caymus,2019
1560,Dominio de Pingus,Spain,Spanish,Flor de Pingus,Dominio de Pingus,2014
1561,Dominio de Pingus,Spain,Spanish,Flor de Pingus,Dominio de Pingus,2015
1562,Dominio de Pingus,Spain,Spanish,Flor de Pingus,Dominio de Pingus,2010
1563,Château Lynch-Bages,France,Bordeaux Left Bank,Pauillac (Grand Cru Classé),Château Lynch-Bages,2005
1564,Casanova di Neri,Italy,Italian,Tenuta Nuova Brunello di Montalcino,Casanova di Neri,2012
1565,Château Mouton Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Mouton Rothschild,1988
1566,Almaviva,Chile,Chilean,Almaviva,Almaviva,2016
1567,Casanova di Neri,Italy,Italian,Tenuta Nuova Brunello di Montalcino,Casanova di Neri,2013
1568,Château Mouton Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Mouton Rothschild,1993
1569,Fontodi,Italy,Tuscan,Flaccianello della Pieve,Fontodi,2015
1570,Aalto,Spain,Spanish,Tinto,Aalto,2018
1571,Château Lynch-Bages,France,Bordeaux Left Bank,Pauillac (Grand Cru Classé),Château Lynch-Bages,2009
1572,Château Lynch-Bages,France,Bordeaux Left Bank,Pauillac (Grand Cru Classé),Château Lynch-Bages,2010
1573,Château Pontet-Canet,France,Bordeaux Left Bank,Pauillac (Grand Cru Classé),Château Pontet-Canet,2005
1574,Benjamin de Rothschild - Vega Sicilia,Spain,Spanish,Macán,Benjamin de Rothschild - Vega Sicilia,2014
1575,Château Mouton Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Mouton Rothschild,1994
1576,Pintia,Spain,Spanish,Toro,Pintia,2017
1577,Catena Zapata,Argentina,Argentinian,Nicolás Catena Zapata,Catena Zapata,2015
1578,Château Pichon Baron,France,Bordeaux Left Bank,Pauillac (Grand Cru Classé),Château Pichon Baron,2000
1579,Antinori,Italy,Italian,Tenuta Guado al Tasso Bolgheri Superiore,Antinori,2014
1580,Château Léoville Barton,France,Bordeaux Left Bank,Saint-Julien (Grand Cru Classé),Château Léoville Barton,2003
1581,Dal Forno Romano,Italy,Italian,Valpolicella Superiore Monte Lodoletta,Dal Forno Romano,2008
1582,Château Pichon Baron,France,Bordeaux Left Bank,Pauillac (Grand Cru Classé),Château Pichon Baron,2010
1583,Caymus,United States,Napa Valley,Cabernet Sauvignon,Caymus,2020
1584,Sena,Chile,Chilean,Aconcagua Valley,Sena,2013
1585,Château Pape Clément,France,Bordeaux Left Bank,Pessac-Léognan (Grand Cru Classé de Graves),Château Pape Clément,2015
1586,Cos d'Estournel,France,Bordeaux Left Bank,Cos d'Estournel,Cos d'Estournel,2003
1587,Montes,Chile,Chilean,Purple Angel,Montes,2018
1588,Château Léoville Poyferré,France,Bordeaux Left Bank,Saint-Julien (Grand Cru Classé),Château Léoville Poyferré,2010
1589,Benjamin de Rothschild - Vega Sicilia,Spain,Spanish,Macán,Benjamin de Rothschild - Vega Sicilia,2015
1590,Muga,Spain,Spanish,Prado Enea Gran Reserva,Muga,2014
1591,Cos d'Estournel,France,Bordeaux Left Bank,Cos d'Estournel,Cos d'Estournel,1995
1592,Sena,Chile,Chilean,Aconcagua Valley,Sena,2015
1593,Chateau Palmer,France,Bordeaux Left Bank,Grand Vin de Château Palmer (Grand Cru Classé),Chateau Palmer,2006
1594,Château Pichon Baron,France,Bordeaux Left Bank,Pauillac (Grand Cru Classé),Château Pichon Baron,2009
1595,Château Pichon Longueville Comtesse de Lalande,France,Bordeaux Left Bank,Pauillac (Grand Cru Classé),Château Pichon Longueville Comtesse de Lalande,2009
1596,Château Figeac,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Figeac,2005
1597,Château Pape Clément,France,Bordeaux Left Bank,Pessac-Léognan (Grand Cru Classé de Graves),Château Pape Clément,2009
1598,Château Angelus,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Angelus,2011
1599,Prats & Symington (P+S),Portugal,Portuguese,Chryseia Douro,Prats & Symington (P+S),2016
1600,Château Ducru-Beaucaillou,France,Bordeaux Left Bank,Saint-Julien (Grand Cru Classé),Château Ducru-Beaucaillou,2000
1601,Benjamin de Rothschild - Vega Sicilia,Spain,Spanish,Macán,Benjamin de Rothschild - Vega Sicilia,2016
1602,Château Pichon Longueville Comtesse de Lalande,France,Bordeaux Left Bank,Pauillac (Grand Cru Classé),Château Pichon Longueville Comtesse de Lalande,1996
1603,Chateau Palmer,France,Bordeaux Left Bank,Grand Vin de Château Palmer (Grand Cru Classé),Chateau Palmer,1996
1604,Gaja,Italy,Italian,Barbaresco,Gaja,2013
1605,Château Mouton Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Mouton Rothschild,1983
1606,Château Pontet-Canet,France,Bordeaux Left Bank,Pauillac (Grand Cru Classé),Château Pontet-Canet,2015
1607,Château Pichon Longueville Comtesse de Lalande,France,Bordeaux Left Bank,Pauillac (Grand Cru Classé),Château Pichon Longueville Comtesse de Lalande,1995
1608,Chateau Palmer,France,Bordeaux Left Bank,Grand Vin de Château Palmer (Grand Cru Classé),Chateau Palmer,2004
1609,Tenuta Luce,Italy,Tuscan,Luce,Tenuta Luce,2016
1610,Casanova di Neri,Italy,Italian,Tenuta Nuova Brunello di Montalcino,Casanova di Neri,2015
1611,Château Figeac,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Figeac,2000
1612,Château Pichon Baron,France,Bordeaux Left Bank,Pauillac (Grand Cru Classé),Château Pichon Baron,1996
1613,Dominio de Pingus,Spain,Spanish,Flor de Pingus,Dominio de Pingus,2017
1614,Catena Zapata,Argentina,Argentinian,Malbec Argentino,Catena Zapata,2019
1615,Château Ducru-Beaucaillou,France,Bordeaux Left Bank,Saint-Julien (Grand Cru Classé),Château Ducru-Beaucaillou,1995
1616,Château Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Premier Grand Cru Classé),Château Haut-Brion,2002
1617,Joseph Phelps,United States,Napa Valley,Cabernet Sauvignon,Joseph Phelps,2019
1618,Château Mouton Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Mouton Rothschild,2012
1619,Château Pichon Longueville Comtesse de Lalande,France,Bordeaux Left Bank,Pauillac (Grand Cru Classé),Château Pichon Longueville Comtesse de Lalande,1990
1621,Bodegas El Nido,Spain,Spanish,Clio,Bodegas El Nido,2019
1622,Château Pichon Longueville Comtesse de Lalande,France,Bordeaux Left Bank,Pauillac (Grand Cru Classé),Château Pichon Longueville Comtesse de Lalande,2010
1623,Château Léoville Las Cases,France,Bordeaux Left Bank,Saint-Julien (Grand Cru Classé),Château Léoville Las Cases,1989
1624,Capannelle,Italy,Tuscan,50 & 50,Capannelle,2015
1625,Château Ducru-Beaucaillou,France,Bordeaux Left Bank,Saint-Julien (Grand Cru Classé),Château Ducru-Beaucaillou,1996
1626,Chateau Palmer,France,Bordeaux Left Bank,Grand Vin de Château Palmer (Grand Cru Classé),Chateau Palmer,1995
1627,Château Pichon Baron,France,Bordeaux Left Bank,Pauillac (Grand Cru Classé),Château Pichon Baron,1995
1628,Cheval des Andes,Argentina,Argentinian,Mendoza,Cheval des Andes,2016
1629,Château Pichon Longueville Comtesse de Lalande,France,Bordeaux Left Bank,Pauillac (Grand Cru Classé),Château Pichon Longueville Comtesse de Lalande,1986
1630,Château Figeac,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Figeac,2009
1631,Bertani,Italy,Italian,Amarone della Valpolicella Classico,Bertani,2004
1632,Château Margaux,France,Bordeaux Left Bank,Pavillon Rouge du Château Margaux,Château Margaux,2000
1633,Aalto,Spain,Spanish,PS (Pagos Seleccionados) Ribera del Duero,Aalto,2012
1634,Caymus,United States,Californian,Zinfandel,Caymus,2018
1635,Château Rauzan-Ségla,France,Bordeaux Left Bank,Margaux (Grand Cru Classé),Château Rauzan-Ségla,2005
1636,Braida,Italy,Italian,Bricco dell'Uccellone Barbera d'Asti,Braida,2018
1637,Cos d'Estournel,France,Bordeaux Left Bank,Cos d'Estournel,Cos d'Estournel,1989
1638,Sena,Chile,Chilean,Aconcagua Valley,Sena,2016
1639,Château Léoville Las Cases,France,Bordeaux Left Bank,Saint-Julien (Grand Cru Classé),Château Léoville Las Cases,1996
1640,Château Pichon Baron,France,Bordeaux Left Bank,Pauillac (Grand Cru Classé),Château Pichon Baron,2015
1641,Château Léoville Barton,France,Bordeaux Left Bank,Saint-Julien (Grand Cru Classé),Château Léoville Barton,1990
1642,Château Pape Clément,France,Bordeaux Left Bank,Pessac-Léognan (Grand Cru Classé de Graves),Château Pape Clément,2005
1643,Justin,United States,Californian,Isosceles,Justin,2018
1644,Casa Ferreirinha,Portugal,Portuguese,Quinta da Leda Douro,Casa Ferreirinha,2018
1645,Chateau Palmer,France,Bordeaux Left Bank,Grand Vin de Château Palmer (Grand Cru Classé),Chateau Palmer,2001
1646,Clos des Papes (Paul Avril),France,Southern Rhône,Châteauneuf-du-Pape,Clos des Papes (Paul Avril),2007
1647,Château Montrose,France,Bordeaux Left Bank,Saint-Estèphe (Grand Cru Classé),Château Montrose,2009
1648,Domaine du Vieux Télégraphe,France,Southern Rhône,Châteauneuf-du-Pape (La Crau),Domaine du Vieux Télégraphe,2018
1649,Château Latour,France,Bordeaux Left Bank,Grand Vin Pauillac (Premier Grand Cru Classé),Château Latour,1993
1650,Château Montrose,France,Bordeaux Left Bank,Saint-Estèphe (Grand Cru Classé),Château Montrose,2010
1651,Shafer,United States,Napa Valley,One Point Five Cabernet Sauvignon,Shafer,2018
1652,Château Léoville Las Cases,France,Bordeaux Left Bank,Saint-Julien (Grand Cru Classé),Château Léoville Las Cases,1998
1653,Château Pichon Baron,France,Bordeaux Left Bank,Pauillac (Grand Cru Classé),Château Pichon Baron,1989
1654,Sena,Chile,Chilean,Aconcagua Valley,Sena,2009
1655,Gaja,Italy,Italian,Barbaresco,Gaja,2016
1656,Château Margaux,France,Bordeaux Left Bank,Pavillon Rouge du Château Margaux,Château Margaux,2009
1657,Château Ducru-Beaucaillou,France,Bordeaux Left Bank,Saint-Julien (Grand Cru Classé),Château Ducru-Beaucaillou,2005
1658,Château Léoville Las Cases,France,Bordeaux Left Bank,Saint-Julien (Grand Cru Classé),Château Léoville Las Cases,2000
1659,Orin Swift,United States,Napa Valley,Papillon,Orin Swift,2019
1660,Château Mouton Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Mouton Rothschild,1987
1661,Château Latour,France,Bordeaux Left Bank,Les Forts de Latour Pauillac,Château Latour,2005
1662,Cos d'Estournel,France,Bordeaux Left Bank,Cos d'Estournel,Cos d'Estournel,2010
1663,Chateau Palmer,France,Bordeaux Left Bank,Grand Vin de Château Palmer (Grand Cru Classé),Chateau Palmer,2002
1664,Chateau Montelena,United States,Napa Valley,The Montelena Estate Cabernet Sauvignon,Chateau Montelena,2006
1665,Chateau Palmer,France,Bordeaux Left Bank,Grand Vin de Château Palmer (Grand Cru Classé),Chateau Palmer,2008
1666,Château Angelus,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Angelus,2014
1667,Château Léoville Las Cases,France,Bordeaux Left Bank,Saint-Julien (Grand Cru Classé),Château Léoville Las Cases,2006
1668,Château Lafite Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild,2011
1670,Stag's Leap Wine Cellars,United States,Napa Valley,FAY Cabernet Sauvignon,Stag's Leap Wine Cellars,2015
1671,Quintarelli Giuseppe,Italy,Italian,Valpolicella Classico Superiore,Quintarelli Giuseppe,2012
1672,Argiolas,Italy,Southern Italy,Turriga Isola dei Nuraghi,Argiolas,2016
1673,Château Mouton Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Mouton Rothschild,1975
1675,Clos des Papes (Paul Avril),France,Southern Rhône,Châteauneuf-du-Pape,Clos des Papes (Paul Avril),2012
1676,Château Angelus,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Angelus,2007
1677,Château Léoville Las Cases,France,Bordeaux Left Bank,Saint-Julien (Grand Cru Classé),Château Léoville Las Cases,1985
1678,Château Mouton Rothschild,France,Bordeaux Left Bank,Le Petit Mouton de Mouton Rothschild Pauillac,Château Mouton Rothschild,2010
1679,La Grange des Pères,France,Languedoc-Roussillon,Vin de Pays de l'Hérault,La Grange des Pères,2012
1680,Paul Jaboulet Aîné,France,Northern Rhône,Hermitage La Chapelle Rouge,Paul Jaboulet Aîné,2006
1681,Château Léoville Las Cases,France,Bordeaux Left Bank,Saint-Julien (Grand Cru Classé),Château Léoville Las Cases,2001
1682,Château Léoville Las Cases,France,Bordeaux Left Bank,Saint-Julien (Grand Cru Classé),Château Léoville Las Cases,1999
1683,Château Pichon Baron,France,Bordeaux Left Bank,Pauillac (Grand Cru Classé),Château Pichon Baron,2016
1684,Château Montrose,France,Bordeaux Left Bank,Saint-Estèphe (Grand Cru Classé),Château Montrose,1982
1685,Château Lynch-Bages,France,Bordeaux Left Bank,Pauillac (Grand Cru Classé),Château Lynch-Bages,1985
1686,Château Beychevelle,France,Bordeaux Left Bank,Saint-Julien (Grand Cru Classé),Château Beychevelle,2003
1687,Casanova di Neri,Italy,Italian,Tenuta Nuova Brunello di Montalcino,Casanova di Neri,2016
1688,Château Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Premier Grand Cru Classé),Château Haut-Brion,1997
1689,Fontodi,Italy,Tuscan,Flaccianello della Pieve,Fontodi,2017
1690,Château Mouton Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Mouton Rothschild,1991
1691,Château Léoville Las Cases,France,Bordeaux Left Bank,Saint-Julien (Grand Cru Classé),Château Léoville Las Cases,1988
1692,Antinori,Italy,Italian,Tenuta Guado al Tasso Bolgheri Superiore,Antinori,2019
1693,Château Margaux,France,Bordeaux Left Bank,Pavillon Rouge du Château Margaux,Château Margaux,2003
1694,Stag's Leap Wine Cellars,United States,Napa Valley,S.L.V. Cabernet Sauvignon,Stag's Leap Wine Cellars,2013
1695,Beaulieu Vineyard (BV),United States,Napa Valley,Georges De Latour Private Reserve Cabernet Sauvignon,Beaulieu Vineyard (BV),2015
1696,Oasi degli Angeli,Italy,Central Italy,Kurni Marche,Oasi degli Angeli,2011
1697,La Grange des Pères,France,Languedoc-Roussillon,Vin de Pays de l'Hérault,La Grange des Pères,2014
1698,La Jota,United States,Napa Valley,Cabernet Sauvignon,La Jota,2014
1699,Château Figeac,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Figeac,2010
1700,Oasi degli Angeli,Italy,Central Italy,Kurni Marche,Oasi degli Angeli,2012
1701,Château Lynch-Bages,France,Bordeaux Left Bank,Pauillac (Grand Cru Classé),Château Lynch-Bages,1986
1702,Quintarelli Giuseppe,Italy,Italian,Valpolicella Classico Superiore,Quintarelli Giuseppe,2013
1703,Château Pavie,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Pavie,2006
1704,De Toren Private Cellar,South Africa,South African,Fusion V,De Toren Private Cellar,2018
1705,Château Pichon Longueville Comtesse de Lalande,France,Bordeaux Left Bank,Pauillac (Grand Cru Classé),Château Pichon Longueville Comtesse de Lalande,1988
1706,Château Lafite Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild,2008
1707,Château Latour,France,Bordeaux Left Bank,Les Forts de Latour Pauillac,Château Latour,2009
1708,Dominio de Pingus,Spain,Spanish,Flor de Pingus,Dominio de Pingus,2019
1709,Quintarelli Giuseppe,Italy,Northern Italy,Veneto Rosso del Bepi,Quintarelli Giuseppe,2010
1710,Sena,Chile,Chilean,Aconcagua Valley,Sena,2018
1711,Château Angelus,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Angelus,1996
1712,Château Pavie,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Pavie,2008
1713,Château Troplong Mondot,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Troplong Mondot,2015
1714,Château Troplong Mondot,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Troplong Mondot,2010
1715,Inglenook,United States,Napa Valley,Rubicon,Inglenook,2013
1716,Château Pichon Longueville Comtesse de Lalande,France,Bordeaux Left Bank,Pauillac (Grand Cru Classé),Château Pichon Longueville Comtesse de Lalande,1985
1717,Bertani,Italy,Italian,Amarone della Valpolicella Classico,Bertani,2003
1718,Château Lafite Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild,2010
1719,Château La Fleur-Pétrus,France,Bordeaux Right Bank,Pomerol,Château La Fleur-Pétrus,2005
1720,Muga,Spain,Spanish,Prado Enea Gran Reserva,Muga,2015
1721,Château Pavie,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Pavie,2004
1722,Château Troplong Mondot,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Troplong Mondot,2009
1723,La Grange des Pères,France,Languedoc-Roussillon,Vin de Pays de l'Hérault,La Grange des Pères,2015
1724,Château Haut-Bailly,France,Bordeaux Left Bank,Château Haut-Bailly (Cru Classé de Graves),Château Haut-Bailly,2009
1725,Château Lafite Rothschild,France,Bordeaux Left Bank,Carruades de Lafite Pauillac,Château Lafite Rothschild,2005
1726,Tenuta Argentiera,Italy,Italian,Bolgheri Superiore,Tenuta Argentiera,2018
1727,La Grange des Pères,France,Languedoc-Roussillon,Vin de Pays de l'Hérault,La Grange des Pères,2010
1728,La Rioja Alta,Spain,Spanish,Gran Reserva 890,La Rioja Alta,2010
1729,Quintarelli Giuseppe,Italy,Italian,Valpolicella Classico Superiore,Quintarelli Giuseppe,2014
1730,Alta Vista,Argentina,Argentinian,Alto,Alta Vista,2010
1731,Spottswoode,United States,Napa Valley,Cabernet Sauvignon,Spottswoode,2014
1732,Bouchard Père & Fils,France,Burgundy,Vigne de l'Enfant Jésus Beaune 1er Cru 'Les Grèves',Bouchard Père & Fils,2017
1733,Casanova di Neri,Italy,Italian,Tenuta Nuova Brunello di Montalcino,Casanova di Neri,2001
1734,Tenuta Luce,Italy,Tuscan,Luce,Tenuta Luce,2017
1735,Don Melchor,Chile,Chilean,Cabernet Sauvignon,Don Melchor,2019
1736,Château Lafite Rothschild,France,Bordeaux Left Bank,Carruades de Lafite Pauillac,Château Lafite Rothschild,1996
1737,Château Latour,France,Bordeaux Left Bank,Les Forts de Latour Pauillac,Château Latour,2010
1738,Nickel & Nickel,United States,Napa Valley,State Ranch Cabernet Sauvignon,Nickel & Nickel,2018
1739,Château Angelus,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Angelus,1994
1740,Chateau Palmer,France,Bordeaux Left Bank,Grand Vin de Château Palmer (Grand Cru Classé),Chateau Palmer,2012
1741,Château La Fleur-Pétrus,France,Bordeaux Right Bank,Pomerol,Château La Fleur-Pétrus,2006
1742,Château Angelus,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Angelus,2012
1743,Château Léoville Las Cases,France,Bordeaux Left Bank,Saint-Julien (Grand Cru Classé),Château Léoville Las Cases,2009
1744,Château Lynch-Bages,France,Bordeaux Left Bank,Pauillac (Grand Cru Classé),Château Lynch-Bages,2016
1745,Gaja,Italy,Italian,Sperss Barolo,Gaja,2013
1746,Château Lafite Rothschild,France,Bordeaux Left Bank,Carruades de Lafite Pauillac,Château Lafite Rothschild,2001
1747,Château l'Évangile,France,Bordeaux Right Bank,Pomerol,Château l'Évangile,2006
1748,Château Lafite Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild,1993
1749,Château Latour,France,Bordeaux Left Bank,Grand Vin Pauillac (Premier Grand Cru Classé),Château Latour,1992
1750,Catena Zapata,Argentina,Argentinian,Nicolás Catena Zapata,Catena Zapata,2018
1751,Château La Fleur-Pétrus,France,Bordeaux Right Bank,Pomerol,Château La Fleur-Pétrus,2008
1752,Château La Mission Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Grand Cru Classé de Graves),Château La Mission Haut-Brion,1999
1753,Château La Mission Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Grand Cru Classé de Graves),Château La Mission Haut-Brion,2008
1754,Lan,Spain,Spanish,Culmen Reserva Rioja,Lan,2015
1755,Poggio di Sotto,Italy,Italian,Brunello di Montalcino,Poggio di Sotto,2013
1756,Quinta do Crasto,Portugal,Portuguese,Touriga Nacional,Quinta do Crasto,2016
1757,Gaja,Italy,Italian,Barbaresco,Gaja,2017
1758,Chateau Palmer,France,Bordeaux Left Bank,Grand Vin de Château Palmer (Grand Cru Classé),Chateau Palmer,2011
1759,Gaja,Italy,Italian,Barbaresco,Gaja,2006
1760,Château Margaux,France,Bordeaux Left Bank,Pavillon Rouge du Château Margaux,Château Margaux,1999
1761,Château La Fleur-Pétrus,France,Bordeaux Right Bank,Pomerol,Château La Fleur-Pétrus,2000
1762,Château de Beaucastel,France,Southern Rhône,Hommage à Jacques Perrin Châteauneuf-du-Pape,Château de Beaucastel,2010
1763,Cortes de Cima,Portugal,Southern Portugal,Incógnito,Cortes de Cima,2013
