ID,NOM,PAYS,REGION,APPELLATION,PRODUCTEUR,ANNEE
15578,Beringer Chabot Vineyard Cabernet Sauvignon 1992,St. Helena, Napa Valley, California,Cabernet Sauvignon,,1992
15579,Beyond Cabernet Sauvignon 2010,South Africa,Cabernet Sauvignon,,2010
15580,Signorello Estate Cabernet Sauvignon 1997,Napa Valley, California,Cabernet Sauvignon,,1997
15581,Ca' Rugate Soave Classico Monte Fiorentine 2016,Soave, Veneto, Italy,Garganega,,2016
15582,Sterling Napa Merlot 2003,Napa Valley, California,Merlot,,2003
15583,Barossa Valley Estate Shiraz 2018,Barossa Valley, Barossa, South Australia, Australia,Syrah/Shiraz,,2018
15584,Chateau Rayas Chateaneuf-du-Pape Reserve 2010,Chateauneuf-du-Pape, Rhone, France,Rhone Red Blends,,2010
15585,Clos des Papes Chateauneuf-du-Pape 2011,Chateauneuf-du-Pape, Rhone, France,Rhone Red Blends,,2011
15586,Chateau de Vaudieu Chateauneuf-du-Pape 2016,Chateauneuf-du-Pape, Rhone, France,Rhone Red Blends,,2016
15587,DAOU Vineyards Reserve Chardonnay 2019,Willow Creek District, Paso Robles, Central Coast, California,Chardonnay,,2019
15588,Sojourn Sonoma Coast Chardonnay 2015,Sonoma Coast, Sonoma County, California,Chardonnay,,2015
15589,Trinity Hill Gimblett Gravels Syrah 2013,Hawkes Bay, New Zealand,Syrah/Shiraz,,2013
15590,Bodini Chardonnay 2009,Argentina,Chardonnay,,2009
15591,Tormaresca Neprica Cabernet Sauvignon 2018,Puglia, Italy,Cabernet Sauvignon,,2018
15592,Joseph Phelps Backus Vineyard Cabernet Sauvignon 1990,Oakville, Napa Valley, California,Cabernet Sauvignon,,1990
15593,ROCO Gravel Road Pinot Noir 2018,Willamette Valley, Oregon,Pinot Noir,,2018
15594,Mollydooker Enchanted Path 2006,McLaren Vale, South Australia, Australia,Other Red Blends,,2006
15595,d'Arenberg d'Arry's Original Shiraz/Grenache 2013,McLaren Vale, South Australia, Australia,Rhone Red Blends,,2013
15596,Buena Vista Sonoma Merlot 2012,Carneros, California,Merlot,,2012
15597,Anderson's Conn Valley Vineyards Cabernet Sauvignon Estate Reserve 2002,Napa Valley, California,Cabernet Sauvignon,,2002
15598,Stone Cellars Cabernet Sauvignon 2015,California,Cabernet Sauvignon,,2015
15599,Fontanafredda Briccotondo Barbera 2018,Piedmont, Italy,Barbera,,2018
15600,Mindego Ridge Chardonnay 2014,Santa Cruz Mountains, California,Chardonnay,,2014
15601,Bollinger James Bond 007 Spectre Limited Edition Gift Box 2009,Champagne, France,Vintage Sparkling Wine,,2009
15602,Terredora di Paolo Fatica Contadina Taurasi 2010,Italy,Aglianico,,2010
15603,Saracco Moscato d'Asti 2016,Asti, Piedmont, Italy,Muscat,,2016
15604,Selbach Oster Zeltinger Schlossberg Riesling Auslese 2016,Mosel, Germany,Riesling,,2016
15605,Hundred Acre Kayli Morgan Cabernet Sauvignon (bin soiled label) 2007,Napa Valley, California,Cabernet Sauvignon,,2007
15606,Chateau Lafite Rothschild 2003,Pauillac, Bordeaux, France,Bordeaux Red Blends,,2003
15607,BenMarco Malbec 2001,Argentina,Malbec,,2001
15608,Cavit Pinot Noir 2017,Veneto, Italy,Pinot Noir,,2017
15609,Cono Sur Bicicleta Merlot 2015,Chile,Merlot,,2015
15610,Clarendon Hills Hickinbotham Syrah 2003,McLaren Vale, South Australia, Australia,Syrah/Shiraz,,2003
15611,Mollydooker The Maitre D' Cabernet Sauvignon 2012,McLaren Vale, South Australia, Australia,Cabernet Sauvignon,,2012
15612,Shea Pommard Clone Pinot Noir 2014,Yamhill-Carlton District, Willamette Valley, Oregon,Pinot Noir,,2014
15613,Simonnet-Febvre Chablis 2011,Chablis, Burgundy, France,Chardonnay,,2011
15614,Dolce (375ML half-bottle) 1994,Napa Valley, California,Other Dessert,,1994
15615,No Girls La Placiencia Vineyard Syrah 2014,Walla Walla Valley, Columbia Valley, Washington,Syrah/Shiraz,,2014
15616,Darioush Darius II Cabernet Sauvignon 2005,Napa Valley, California,Cabernet Sauvignon,,2005
15617,Chateau La Mission Haut-Brion 1996,Pessac-Leognan, Bordeaux, France,Bordeaux Red Blends,,1996
15618,De Martino Legado Carmenere 2005,Chile,Carmenere,,2005
15619,Chateau Rieussec Sauternes (375ML half-bottle) 2017,Sauternes, Bordeaux, France,Other Dessert,,2017
15620,Bonny Doon Ca' del Solo Sangiovese 1998,Central Coast, California,Sangiovese,,1998
15621,Clarendon Hills Hickinbotham Syrah 2006,McLaren Vale, South Australia, Australia,Syrah/Shiraz,,2006
15622,Belle Ambiance Red Wine 2014,California,Other Red Blends,,2014
15623,Cayuse Bionic Frog Syrah 2006,Walla Walla Valley, Columbia Valley, Washington,Syrah/Shiraz,,2006
15624,Penley Estate Hyland Shiraz 2004,Coonawarra, South Australia, Australia,Syrah/Shiraz,,2004
15625,Taylor Fladgate Vintage Port (375ML half-bottle) 2000,Portugal,Port,,2000
15626,Sine Qua Non The Gorgeous Victim Grenache (1.5 Liter Magnum) 2017,Central Coast, California,Grenache,,2017
15627,Tommasi Ripasso Valpolicella 2015,Valpolicella, Veneto, Italy,Other Red Blends,,2015
15628,Trefethen Library Selection Chardonnay 1995,Napa Valley, California,Chardonnay,,1995
15629,Chateau Calon-Segur (3 Liter Bottle) 2018,St. Estephe, Bordeaux, France,Bordeaux Red Blends,,2018
15630,Jean-Luc Colombo Cornas Les Ruchets 2002,Cornas, Rhone, France,Syrah/Shiraz,,2002
15631,Guigal Chateau d'Ampuis Cote Rotie 2009,Cote Rotie, Rhone, France,Syrah/Shiraz,,2009
15632,Familia Montana Rioja Crianza 2013,Rioja, Spain,Tempranillo,,2013
15633,Francis Ford Coppola Diamond Collection Cabernet Sauvignon 2017,California,Cabernet Sauvignon,,2017
15634,Rhys Vineyards Alpine Vineyard Pinot Noir 2009,Santa Cruz Mountains, California,Pinot Noir,,2009
15635,Vineyard 29 Aida Estate Cabernet Sauvignon 2007,Napa Valley, California,Cabernet Sauvignon,,2007
15636,Pieropan Soave Classico 2013,Soave, Veneto, Italy,Garganega,,2013
15637,Talbott Logan Chardonnay 2012,Santa Lucia Highlands, Monterey, Central Coast, California,Chardonnay,,2012
15638,Los Vascos Grande Reserve Cabernet Sauvignon 2013,Colchagua Valley, Rapel Valley, Chile,Cabernet Sauvignon,,2013
15639,Domaine du Vieux Telegraphe Chateauneuf-du-Pape La Crau 2007,Chateauneuf-du-Pape, Rhone, France,Rhone Red Blends,,2007
15640,Antinori Tignanello 2003,Tuscany, Italy,Tuscan Blends,,2003
15641,Domaine de La Guilloterie Elegance Saumur Blanc 2015,Saumur, Loire, France,Chenin Blanc,,2015
15642,Poggio Scalette Il Carbonaione 2013,Tuscany, Italy,Sangiovese,,2013
15643,Rudd Oakville Estate Proprietary Red (slightly torn label) 2009,Oakville, Napa Valley, California,Bordeaux Red Blends,,2009
15644,Chateau Malartic-Lagraviere 2018,Pessac-Leognan, Bordeaux, France,Bordeaux Red Blends,,2018
15645,Georges Vigouroux Gouleyant Malbec 2018,Cahors, Southwest, France,Malbec,,2018
15646,Glaetzer Godolphin Shiraz/Cabernet Sauvignon 2005,Barossa Valley, Barossa, South Australia, Australia,Other Red Blends,,2005
15647,Vidal-Fleury Beaumes de Venise Muscat (375ML half-bottle) 2014,Beaumes de Venise, Rhone, France,Other Dessert,,2014
15648,Pio Cesare Barolo 2004,Barolo, Piedmont, Italy,Nebbiolo,,2004
15649,Paringa Sparkling Shiraz 2004,Riverland, South Australia, Australia,Red Sparkling Wine,,2004
15650,Domaine de la Romanee-Conti La Tache Grand Cru 2010,Burgundy, France,Pinot Noir,,2010
15651,Domaine Laroche Chablis Les Vaudevey Premier Cru 2012,Chablis, Burgundy, France,Chardonnay,,2012
15652,Domaine de la Romanee-Conti Grands Echezeaux Grand Cru 2017,Flagey-Echezeaux, Cote de Nuits, Cote d'Or, Burgundy, France,Pinot Noir,,2017
15653,Alvaro Castro Dao Red 2014,Dao, Portugal,Other Red Blends,,2014
15654,Casa Ferreirinha Vinha Grande 2017,Portugal,Other Red Blends,,2017
15655,La Jota Howell Mountain Cabernet Sauvignon 1995,Napa Valley, California,Cabernet Sauvignon,,1995
15656,Chateau Margaux Pavillon Blanc 2014,Bordeaux, France,Bordeaux White Blends,,2014
15657,Neil Ellis StellenboschÂ Cabernet Sauvignon 2013,Stellenbosch, South Africa,Cabernet Sauvignon,,2013
15658,Hertelendy Cabernet Sauvignon 2015,Napa Valley, California,Cabernet Sauvignon,,2015
15659,Tenuta Guado al Tasso 2008,Bolgheri, Tuscany, Italy,Bordeaux Red Blends,,2008
15660,Mount Eden Vineyards Estate Cabernet Sauvignon 2009,Santa Cruz Mountains, California,Cabernet Sauvignon,,2009
15661,Vasse Felix Cabernet Sauvignon 2015,Margaret River, Western Australia, Australia,Cabernet Sauvignon,,2015
15662,Chateau des Annereaux 2012,Lalande de Pomerol, Bordeaux, France,Bordeaux Red Blends,,2012
15663,Domaine de la Romanee-Conti Grands Echezeaux Grand Cru 2012,Burgundy, France,Pinot Noir,,2012
15664,Weingut Spreitzer Oestricher Lenchen Riesling Kabinett 2016,Rheingau, Germany,Riesling,,2016
15665,Domaine Font du Vent Cuvee Tradition Chateauneuf-du-Pape Rouge 2016,Chateauneuf-du-Pape, Rhone, France,Rhone Red Blends,,2016
15666,Antinori Castello della Sala Cervaro 2001,Umbria, Italy,Chardonnay,,2001
15667,Aubert Powder House Chardonnay 2018,Sonoma Coast, Sonoma County, California,Chardonnay,,2018
15668,Sojourn Sangiacomo Vineyard Pinot Noir 2012,Sonoma County, California,Pinot Noir,,2012
15669,Clos Fourtet 2010,St. Emilion, Bordeaux, France,Bordeaux Red Blends,,2010
15670,Aubert UV Vineyard Pinot Noir (1.5 Liter Magnum) 2006,Sonoma Coast, Sonoma County, California,Pinot Noir,,2006
15671,Colgin IX Estate Red 2002,Napa Valley, California,Bordeaux Red Blends,,2002
15672,J.J. Prum Wehlener Sonnenuhr Riesling Auslese 1999,Mosel, Germany,Riesling,,1999
15673,Kistler Vineyards Stone Flat Vineyard Chardonnay 2005,Sonoma Coast, Sonoma County, California,Chardonnay,,2005
15674,Bodegas Roda Sela Rioja 2017,Rioja, Spain,Tempranillo,,2017
15675,Ravenswood Pickberry Vineyards 2014,Sonoma Mountain, Sonoma Valley, Sonoma County, California,Bordeaux Red Blends,,2014
15676,Chappellet Cabernet Franc 2014,Napa Valley, California,Cabernet Franc,,2014
15677,Domaine de Mourchon Cotes du Rhone Villages Seguret Grande Reserve 2010,Cotes du Rhone, Rhone, France,Rhone Red Blends,,2010
15678,Martin Ray Russian River Sauvignon Blanc 2016,Russian River, Sonoma County, California,Sauvignon Blanc,,2016
15679,Chateau Bellefont Belcier 2018,St. Emilion, Bordeaux, France,Bordeaux Red Blends,,2018
15680,Chalone Estate Chardonnay 2003,Central Coast, California,Chardonnay,,2003
15681,Artadi Pagos Viejos 2001,Rioja, Spain,Tempranillo,,2001
15682,Bianchi Vineyards Signature Chardonnay 2012,Santa Barbara, Central Coast, California,Chardonnay,,2012
15683,Chateau Caronne Ste Gemme Haut-Medoc 2005,Haut Medoc, Bordeaux, France,Bordeaux Red Blends,,2005
15684,Fontanafredda Silver Label Barbera d'Alba 2017,Alba, Piedmont, Italy,Barbera,,2017
15685,Blue Farm King Ridge Vineyard Pinot Noir 2016,Fort Ross-Seaview, Sonoma Coast, Sonoma County, California,Pinot Noir,,2016
15686,Clos du Caillou Cotes du Rhone Les Quartz 2018,Cotes du Rhone, Rhone, France,Rhone Red Blends,,2018
15687,Taylor Fladgate Late Bottled Vintage Port 2007,Portugal,Port,,2007
15688,Chateau Mouton Rothschild 1985,Pauillac, Bordeaux, France,Bordeaux Red Blends,,1985
15689,Chateau Les Graves de Barrau 2014,Bordeaux, France,Bordeaux Red Blends,,2014
15690,Osborne LBV Port 1995,Portugal,Port,,1995
15691,Dunn Howell Mountain Cabernet Sauvignon 1997,Howell Mountain, Napa Valley, California,Cabernet Sauvignon,,1997
15692,Baileyana Firepeak Chardonnay 1999,Central Coast, California,Chardonnay,,1999
15693,Clos Mogador Priorat 2005,Priorat, Spain,Other Red Wine,,2005
15694,Cliff Lede Stags Leap District Cabernet Sauvignon 2008,Napa Valley, California,Cabernet Sauvignon,,2008
15695,Highway 12 Chardonnay 2019,California,Chardonnay,,2019
15696,Chateau Rieussec R de Rieussec Blanc 2016,Bordeaux, France,Bordeaux White Blends,,2016
15697,Forman Cabernet Sauvignon 1995,Napa Valley, California,Cabernet Sauvignon,,1995
15698,Big House Prohibition Red Blend 2014,California,Other Red Blends,,2014
15699,Rudd Oakville Estate Proprietary Red (1.5 Liter Magnum) 2009,Oakville, Napa Valley, California,Bordeaux Red Blends,,2009
15700,Pannonhalmi Foapatsag Pinot Noir 2015,Hungary,Pinot Noir,,2015
15701,Kosta Browne Thorn Ridge Vineyard Pinot Noir 2017,Sonoma Coast, Sonoma County, California,Pinot Noir,,2017
15702,Larkmead LMV Salon 2012,Napa Valley, California,Bordeaux Red Blends,,2012
15703,CARO Aruma Malbec 2018,Mendoza, Argentina,Malbec,,2018
15704,The Lucky Country Shiraz 2014,McLaren Vale, South Australia, Australia,Syrah/Shiraz,,2014
15705,Carl Graff Mosel Riesling Kabinett 2018,Mosel, Germany,Riesling,,2018
15706,Gemstone Vineyard Estate Cabernet Sauvignon 2013,Yountville, Napa Valley, California,Cabernet Sauvignon,,2013
15707,Louis Bernard Vacqueyras Domaine de Montbayon 2013,Vacqueyras, Rhone, France,Rhone Red Blends,,2013
15708,Palmaz Estate Cabernet Sauvignon 2002,Napa Valley, California,Cabernet Sauvignon,,2002
15709,Maison L'Envoye Le Saint Pale Beaujolais Rose 2016,Beaujolais, Burgundy, France,RosÃ©,,2016
15710,Luminary American Red Blend 2013,Other U.S.,Other Red Blends,,2013
15711,Villa Cafaggio Chianti Classico Riserva 2013,Chianti Classico, Chianti, Tuscany, Italy,Sangiovese,,2013
15712,Scheid Vineyards Merlot 2015,Monterey, Central Coast, California,Merlot,,2015
15713,Ziobaffa Organic Pinot Grigio 2020,Puglia, Italy,Pinot Gris/Grigio,,2020
15714,Corra Winery Cabernet Sauvignon 2006,Napa Valley, California,Cabernet Sauvignon,,2006
15715,Chateau Rieussec Sauternes 1999,Sauternes, Bordeaux, France,Other Dessert,,1999
15716,Vinos Sin-Ley Monastrell 2011,Spain,Mourvedre,,2011
15717,Clos Saint-Jean Sanctus Sanctorum (1.5 Liter Magnum) 2010,Chateauneuf-du-Pape, Rhone, France,Rhone Red Blends,,2010
15718,Rafael Pere et Fils Pour Rosie Estate Grown Chardonnay 2012,Oak Knoll District, Napa Valley, California,Chardonnay,,2012
15719,Chateau Leoville Poyferre 1982,St-Julien, Bordeaux, France,Bordeaux Red Blends,,1982
15720,Ciacci Piccolomini d'Aragona Brunello di Montalcino 1995,Montalcino, Tuscany, Italy,Sangiovese,,1995
15721,Chateau Sainte Colombe Cotes de Castillon 2005,Cotes de Castillon, Bordeaux, France,Bordeaux Red Blends,,2005
15722,Pietra Santa Sassolino 2012,Cienega Valley, Central Coast, California,Other Red Blends,,2012
15723,Verite La Joie 2002,Sonoma County, California,Bordeaux Red Blends,,2002
15724,Chateau Beaulieu Comtes de Tastes 2009,Bordeaux, France,Bordeaux Red Blends,,2009
15725,Del Dotto Cinghiale Vineyard Pinot Noir 2004,Napa Valley, California,Pinot Noir,,2004
15726,Beringer Private Reserve Cabernet Sauvignon (bin soiled label) 1985,Napa Valley, California,Cabernet Sauvignon,,1985
15727,Bodegas Vatan Nisia Las Suertes Old Vines Verdejo 2021,Rueda, Spain,Verdejo,,2021
15728,Marques de Caceres Rioja Blanco 2003,Rioja, Spain,Other White Blends,,2003
15729,Cune Imperial Reserva Rioja 2015,Rioja, Spain,Tempranillo,,2015
15730,Joseph Phelps Eisrebe (375ML half-bottle) 1998,Napa Valley, California,Other Dessert,,1998
15731,Cave de Tain Marsanne 2015,Rhone, France,Marsanne,,2015
15732,Kosta Browne Giusti Ranch Pinot Noir 2017,Russian River, Sonoma County, California,Pinot Noir,,2017
15733,Taylor Fladgate Late Bottled Vintage Port 2011,Portugal,Port,,2011
15734,Indaba Shiraz 2005,South Africa,Syrah/Shiraz,,2005
15735,B Side Cabernet Sauvignon 2012,Napa Valley, California,Cabernet Sauvignon,,2012
15736,Caymus Napa Valley Cabernet Sauvignon 2007,Napa Valley, California,Cabernet Sauvignon,,2007
15737,Bodegas Montecillo Blanco 2005,Rioja, Spain,Other White Blends,,2005
15738,Tablas Creek Cotes de Tablas Blanc 2005,Paso Robles, Central Coast, California,Rhone White Blends,,2005
15739,Chateau Latour 2004,Pauillac, Bordeaux, France,Bordeaux Red Blends,,2004
15740,Jean-Noel Gagnard Bourgogne Hautes Cotes de Beaune Sous Eguisons Blanc 2016,Cote de Beaune, Cote d'Or, Burgundy, France,Chardonnay,,2016
15741,Sea Smoke Cellars Southing Pinot Noir 2002,Central Coast, California,Pinot Noir,,2002
15742,Louis Bernard Cotes du Rhone Chateau Noel St. Laurent Blanc 2013,Cotes du Rhone, Rhone, France,Rhone White Blends,,2013
15743,Kosta Browne Koplen Vineyard Pinot Noir 2011,Russian River, Sonoma County, California,Pinot Noir,,2011
15744,Turley Pesenti Zinfandel 2012,Paso Robles, Central Coast, California,Zinfandel,,2012
15745,Marilyn Napa Valley Merlot 1999,Napa Valley, California,Merlot,,1999
15746,Chateau Montlandrie 2015,Cotes de Castillon, Bordeaux, France,Bordeaux Red Blends,,2015
15747,Alto Moncayo Moncayo 2009,Spain,Grenache,,2009
15748,Inglenook Cabernet Sauvignon 1958,California,Cabernet Sauvignon,,1958
15749,Chateau Dalem 2018,Fronsac, Bordeaux, France,Bordeaux Red Blends,,2018
15750,Saxum James Berry Vineyard Bone Rock 2005,Central Coast, California,Rhone Red Blends,,2005
15751,Bodegas Breca 2011,Spain,Grenache,,2011
15752,Domaine Cauhape Symphonie de Novembre Jurancon (375ML half-bottle) 2016,Southwest, France,Other White Wine,,2016
15753,Castle Rock Alexander Valley Cabernet Sauvignon 2004,Alexander Valley, Sonoma County, California,Cabernet Sauvignon,,2004
15754,Rabble Mossfire Ranch Red Blend 2017,Paso Robles, Central Coast, California,Other Red Blends,,2017
15755,Merry Edwards Russian River Pinot Noir 2017,Russian River, Sonoma County, California,Pinot Noir,,2017
15756,Cristom Jessie Vineyard Pinot Noir 2014,Eola-Amity Hills, Willamette Valley, Oregon,Pinot Noir,,2014
15757,Seghesio Old Vine Zinfandel 2008,Sonoma County, California,Zinfandel,,2008
15758,Layer Cake Chardonnay 2012,Central Coast, California,Chardonnay,,2012
15759,Willamette Valley Vineyards Pinot Gris 2005,Willamette Valley, Oregon,Pinot Gris/Grigio,,2005
15760,La Comarcal Delmoro Tinto 2020,Spain,Grenache,,2020
15761,Kistler Vineyards Kistler Vineyard Pinot Noir (1.5 Liter Magnum) 2011,Sonoma Coast, Sonoma County, California,Pinot Noir,,2011
15762,Raymond Generations Cabernet Sauvignon 2014,Napa Valley, California,Cabernet Sauvignon,,2014
15763,Old Soul Vineyards Zinfandel 2014,Lodi, California,Zinfandel,,2014
15764,Faiveley Bourgogne Pinot Noir 2002,Burgundy, France,Pinot Noir,,2002
15765,Pierre Sparr Mambourg Grand Cru Gewurztraminer 1996,Alsace, France,Gewurztraminer,,1996
15766,District 7 Cabernet Sauvignon 2015,Monterey, Central Coast, California,Cabernet Sauvignon,,2015
15767,Chalk Hill Sonoma Coast Pinot Noir 2018,Sonoma Coast, Sonoma County, California,Pinot Noir,,2018
15768,Barco de Piedra Tempranillo 2011,Ribera del Duero, Spain,Tempranillo,,2011
15769,Quintessa 2001,Napa Valley, California,Cabernet Sauvignon,,2001
15770,Allan Scott Marlborough Sauvignon Blanc 2010,Marlborough, New Zealand,Sauvignon Blanc,,2010
15771,Napa Valley Vineyards Cabernet Sauvignon 2001,Napa Valley, California,Cabernet Sauvignon,,2001
15772,Robert Sinskey Los Carneros Pinot Noir 2009,Carneros, California,Pinot Noir,,2009
15773,Cakebread Reserve Chardonnay 2007,Napa Valley, California,Chardonnay,,2007
15774,Leese-Fitch Pinot Noir 2017,California,Pinot Noir,,2017
15775,Shafer Hillside Select Cabernet Sauvignon (1.5 Liter Magnum) 2010,Stags Leap District, Napa Valley, California,Cabernet Sauvignon,,2010
15776,Cristom Pinot Gris 2017,Willamette Valley, Oregon,Pinot Gris/Grigio,,2017
15777,Melville Block M Pinot Noir 2015,Sta. Rita Hills, Santa Barbara, Central Coast, California,Pinot Noir,,2015
15778,Best's Great Western Pinot Noir 2017,Victoria, Australia,Pinot Noir,,2017
15779,Ancient Peaks Paso Robles Renegade 2018,Santa Margarita Ranch, Paso Robles, Central Coast, California,Other Red Blends,,2018
15780,Snowden Reserve Cabernet Sauvignon 2007,Napa Valley, California,Cabernet Sauvignon,,2007
15781,Ferrari-Carano Reserve Chardonnay 1997,Sonoma County, California,Chardonnay,,1997
15782,Aubert Reuling Vineyard Pinot Noir 2007,Sonoma Coast, Sonoma County, California,Pinot Noir,,2007
15783,Turley Mead Ranch Zinfandel 2006,Napa Valley, California,Zinfandel,,2006
15784,Egelhoff Wines Cabernet Sauvignon 2001,Napa Valley, California,Cabernet Sauvignon,,2001
15785,Iron Horse Classic Vintage Brut 2012,Green Valley, Russian River, Sonoma County, California,Vintage Sparkling Wine,,2012
15786,Penfolds St. Henri Shiraz 1998,Australia,Syrah/Shiraz,,1998
15787,Chateau Marquis d'Alesme 2018,Margaux, Bordeaux, France,Bordeaux Red Blends,,2018
15788,Renato Ratti Ochetti Nebbiolo 2012,Alba, Piedmont, Italy,Nebbiolo,,2012
15789,Lechthaler Pinot Grigio 2018,Trentino-Alto Adige, Italy,Pinot Gris/Grigio,,2018
15790,Indigo Hills Chardonnay 2001,Central Coast, California,Chardonnay,,2001
15791,Bayten Buitenverwachting Riesling 2005,South Africa,Riesling,,2005
15792,Domaine de la Janasse Chateauneuf-du-Pape 2019,Chateauneuf-du-Pape, Rhone, France,Rhone Red Blends,,2019
15793,Adega Eidos Eidos de Padrinan Albarino 2008,Rias Baixas, Spain,Albarino,,2008
15794,Pietro Rinaldi Barbaresco San Cristoforo 2016,Barbaresco, Piedmont, Italy,Nebbiolo,,2016
15795,Austerity Pinot Noir 2016,Santa Lucia Highlands, Monterey, Central Coast, California,Pinot Noir,,2016
15796,Jean-Luc Colombo La Dame Du Rouet Rose 2018,Provence, South of France, France,RosÃ©,,2018
15797,Bryant Family Cabernet Sauvignon 1996,Napa Valley, California,Cabernet Sauvignon,,1996
15798,Morlet Coeur De Vallee Cabernet Sauvignon 2014,Oakville, Napa Valley, California,Cabernet Sauvignon,,2014
15799,Joseph Phelps Insignia 2000,Napa Valley, California,Bordeaux Red Blends,,2000
15800,Kongsgaard The Judge Chardonnay 2014,Napa Valley, California,Chardonnay,,2014
15801,Wente Riesling 1998,California,Riesling,,1998
15802,Ringbolt Cabernet Sauvignon 2009,Margaret River, Western Australia, Australia,Cabernet Sauvignon,,2009
15803,Sine Qua Non Gorgeous Victim Grenache 2017,California,Grenache,,2017
15804,Hangtime Chardonnay 2014,California,Chardonnay,,2014
15805,Chateau Palmer 2005,Margaux, Bordeaux, France,Bordeaux Red Blends,,2005
15806,Domaine Mittnacht Freres Les Fossiles Riesling 2017,Alsace, France,Riesling,,2017
15807,Ruinart Dom Ruinart Brut Blanc de Blancs 2004,Champagne, France,Vintage Sparkling Wine,,2004
15808,Cayuse Impulsivo Tempranillo 2010,Walla Walla Valley, Columbia Valley, Washington,Tempranillo,,2010
15809,Weingut OTT Fass 4 Gruner Veltliner 2016,Austria,Gruner Veltliner,,2016
15810,Poggio Nardone Brunello di Montalcino 2013,Montalcino, Tuscany, Italy,Sangiovese,,2013
15811,Dr. Pauly-Bergweiler Brauneberger Juffer Riesling Spatlese 2005,Mosel, Germany,Riesling,,2005
15812,Tiamo Pinot Grigio 2009,Veneto, Italy,Pinot Gris/Grigio,,2009
15813,Bodegas Virgen del Galir Pagos del Galir Godello 2020,Valdeorras, Spain,Godello,,2020
15814,Chateau Montelena Estate Cabernet Sauvignon 2014,Calistoga, Napa Valley, California,Cabernet Sauvignon,,2014
15815,A Portela Mencia 2014,Valdeorras, Spain,Mencia,,2014
15816,Conde de Hervias Mencos 2012,Rioja, Spain,Tempranillo,,2012
15817,Jim Barry Lodge Hill Shiraz 2004,Clare Valley, South Australia, Australia,Syrah/Shiraz,,2004
15818,Chateau Figeac 2005,St. Emilion, Bordeaux, France,Bordeaux Red Blends,,2005
15819,Bertani Amarone Classico 1990,Veneto, Italy,Other Red Blends,,1990
15820,Hugel Gentil 2018,Alsace, France,Other White Blends,,2018
15821,Domaine de la Romanee-Conti Richebourg Grand Cru 2010,Burgundy, France,Pinot Noir,,2010
15822,Schrader T6 Beckstoffer To Kalon Vineyard Cabernet Sauvignon 2017,Oakville, Napa Valley, California,Cabernet Sauvignon,,2017
15823,Provenance Vineyards Rutherford Cabernet Sauvignon 2003,Napa Valley, California,Cabernet Sauvignon,,2003
15824,Beringer Private Reserve Chardonnay 1999,Napa Valley, California,Chardonnay,,1999
15825,Ridge Lytton Springs (375ML half-bottle) 2015,Dry Creek Valley, Sonoma County, California,Other Red Blends,,2015
15826,Tenuta Luce Brunello di Montalcino 2011,Montalcino, Tuscany, Italy,Sangiovese,,2011
15827,Campo Viejo Gran Reserva 2014,Rioja, Spain,Tempranillo,,2014
15828,Chateau Calon-Segur 2006,St. Estephe, Bordeaux, France,Bordeaux Red Blends,,2006
15829,Domaine Frantz Chagnoleau Macon-Villages Le Carruge 2016,Macon Villages, Maconnais, Burgundy, France,Chardonnay,,2016
15830,Schramsberg Blanc de Blancs 1996,Napa Valley, California,Vintage Sparkling Wine,,1996
15831,Beaulieu Vineyard Georges de Latour Private Reserve 1974,Napa Valley, California,Cabernet Sauvignon,,1974
15832,Schloss Gobelsburg Heiligenstein Riesling (375ML half-bottle) 2014,Kamptal, Austria,Riesling,,2014
15833,Point Ormond Sauvignon Blanc 2016,Australia,Sauvignon Blanc,,2016
15834,Domaine Sarrazin Givry Sous La Roche Rouge 2016,Givry, Cote Chalonnaise, Burgundy, France,Pinot Noir,,2016
15835,Chateau Cantenac Brown 2012,Margaux, Bordeaux, France,Bordeaux Red Blends,,2012
15836,Domaine Bertagna Hautes Cotes de Nuits Pinot Noir 2015,Hautes Cotes de Nuits, Cote de Beaune, Cote d'Or, Burgundy, France,Pinot Noir,,2015
15837,Orin Swift Cellars Palermo Cabernet Sauvignon 2014,Napa Valley, California,Cabernet Sauvignon,,2014
15838,Hundred Acre Precious Cabernet Sauvignon 2009,Napa Valley, California,Cabernet Sauvignon,,2009
15839,Podere Brizio Rosso di Montalcino 2014,Montalcino, Tuscany, Italy,Sangiovese,,2014
15840,Dr. H. Thanisch (Erben MÃ¼ller-Burggraef) Riesling Classic 2005,Mosel, Germany,Riesling,,2005
15841,Santa Julia Reserva Mountain Blend 2018,Uco Valley, Mendoza, Argentina,Bordeaux Red Blends,,2018
15842,Jeriko Estate Upper Russian River Chardonnay 2019,Mendocino, California,Chardonnay,,2019
15843,David Arthur Elevation 1147 Estate Cabernet Sauvignon 2009,Napa Valley, California,Cabernet Sauvignon,,1147
15844,Chateau Ducru-Beaucaillou 2014,St-Julien, Bordeaux, France,Bordeaux Red Blends,,2014
15845,Patrick Lesec Chateauneuf-du-Pape Kristial 2001,Chateauneuf-du-Pape, Rhone, France,Rhone Red Blends,,2001
15846,Hofer Gruner Veltliner Freiberg 2017,Austria,Gruner Veltliner,,2017
15847,Zaca Mesa Z Cuvee 2010,Santa Ynez Valley, Santa Barbara, Central Coast, California,Rhone Red Blends,,2010
